entity1_index,entity2_index,y
273.0,299.0,1.0
0.0,290.0,1.0
6.0,85.0,0.0
101.0,111.0,2.0
156.0,273.0,2.0
189.0,150.0,1.0
64.0,47.0,0.0
241.0,83.0,1.0
86.0,198.0,0.0
230.0,105.0,2.0
160.0,215.0,1.0
216.0,190.0,1.0
12.0,241.0,2.0
219.0,1.0,2.0
272.0,91.0,2.0
84.0,129.0,2.0
203.0,112.0,1.0
151.0,279.0,2.0
234.0,70.0,1.0
213.0,255.0,2.0
84.0,265.0,2.0
115.0,198.0,2.0
283.0,165.0,2.0
124.0,221.0,1.0
132.0,286.0,1.0
238.0,208.0,1.0
24.0,241.0,1.0
273.0,117.0,1.0
68.0,109.0,0.0
280.0,203.0,1.0
226.0,26.0,2.0
288.0,152.0,2.0
122.0,233.0,2.0
147.0,287.0,1.0
113.0,291.0,2.0
179.0,290.0,2.0
117.0,49.0,2.0
265.0,58.0,2.0
33.0,53.0,0.0
296.0,91.0,1.0
137.0,175.0,2.0
38.0,27.0,0.0
28.0,49.0,1.0
22.0,260.0,1.0
153.0,53.0,2.0
252.0,75.0,2.0
13.0,175.0,2.0
262.0,177.0,2.0
87.0,159.0,0.0
195.0,273.0,1.0
74.0,234.0,1.0
101.0,162.0,0.0
38.0,159.0,2.0
191.0,132.0,2.0
131.0,291.0,2.0
280.0,99.0,1.0
78.0,279.0,2.0
200.0,27.0,2.0
49.0,248.0,2.0
153.0,15.0,0.0
154.0,184.0,2.0
259.0,280.0,1.0
297.0,161.0,1.0
1.0,66.0,0.0
3.0,94.0,0.0
205.0,140.0,2.0
238.0,165.0,1.0
168.0,299.0,1.0
158.0,236.0,2.0
294.0,92.0,1.0
5.0,124.0,0.0
198.0,277.0,2.0
287.0,284.0,2.0
119.0,209.0,2.0
196.0,173.0,1.0
105.0,77.0,2.0
248.0,141.0,2.0
148.0,255.0,2.0
208.0,146.0,2.0
240.0,97.0,2.0
199.0,82.0,0.0
94.0,152.0,0.0
28.0,252.0,1.0
252.0,202.0,1.0
98.0,91.0,1.0
228.0,174.0,2.0
105.0,211.0,1.0
238.0,275.0,1.0
195.0,62.0,2.0
195.0,230.0,1.0
26.0,266.0,1.0
154.0,273.0,1.0
90.0,6.0,0.0
129.0,29.0,0.0
290.0,210.0,2.0
4.0,135.0,2.0
167.0,37.0,0.0
25.0,282.0,2.0
220.0,79.0,2.0
293.0,23.0,2.0
127.0,37.0,0.0
6.0,67.0,0.0
216.0,106.0,2.0
79.0,237.0,2.0
55.0,286.0,1.0
278.0,173.0,2.0
142.0,263.0,2.0
15.0,161.0,2.0
299.0,97.0,2.0
246.0,4.0,0.0
105.0,271.0,2.0
233.0,73.0,1.0
60.0,15.0,0.0
227.0,134.0,2.0
181.0,154.0,1.0
290.0,231.0,1.0
254.0,287.0,1.0
191.0,27.0,1.0
294.0,49.0,1.0
41.0,36.0,0.0
293.0,83.0,2.0
66.0,168.0,1.0
224.0,164.0,2.0
102.0,55.0,0.0
202.0,111.0,2.0
129.0,98.0,1.0
265.0,16.0,2.0
292.0,215.0,2.0
2.0,19.0,0.0
95.0,2.0,0.0
3.0,16.0,0.0
86.0,183.0,2.0
205.0,175.0,1.0
273.0,53.0,2.0
226.0,108.0,2.0
40.0,285.0,2.0
20.0,24.0,0.0
106.0,260.0,1.0
116.0,60.0,0.0
211.0,247.0,1.0
8.0,1.0,0.0
159.0,129.0,2.0
284.0,20.0,1.0
140.0,100.0,1.0
184.0,142.0,2.0
19.0,22.0,0.0
106.0,1.0,2.0
168.0,160.0,2.0
92.0,204.0,2.0
61.0,275.0,2.0
91.0,150.0,1.0
164.0,23.0,0.0
240.0,165.0,2.0
249.0,50.0,2.0
204.0,46.0,1.0
287.0,173.0,2.0
97.0,103.0,0.0
140.0,264.0,1.0
213.0,64.0,2.0
135.0,111.0,0.0
228.0,181.0,1.0
294.0,40.0,2.0
57.0,281.0,1.0
174.0,161.0,2.0
193.0,84.0,2.0
234.0,98.0,1.0
137.0,285.0,2.0
63.0,204.0,2.0
71.0,80.0,2.0
266.0,211.0,1.0
82.0,183.0,2.0
221.0,99.0,1.0
19.0,211.0,2.0
91.0,145.0,2.0
14.0,264.0,1.0
75.0,177.0,0.0
14.0,233.0,1.0
19.0,268.0,0.0
202.0,110.0,2.0
283.0,123.0,1.0
23.0,286.0,2.0
101.0,101.0,2.0
144.0,259.0,2.0
197.0,159.0,2.0
65.0,252.0,1.0
144.0,109.0,2.0
293.0,222.0,2.0
283.0,48.0,1.0
160.0,276.0,2.0
176.0,141.0,2.0
71.0,30.0,0.0
286.0,65.0,1.0
107.0,197.0,2.0
8.0,79.0,0.0
82.0,256.0,2.0
169.0,248.0,2.0
10.0,4.0,0.0
298.0,55.0,2.0
84.0,91.0,1.0
278.0,235.0,2.0
103.0,105.0,2.0
269.0,261.0,2.0
41.0,1.0,0.0
30.0,276.0,2.0
1.0,121.0,0.0
188.0,7.0,2.0
291.0,74.0,2.0
269.0,94.0,2.0
165.0,280.0,2.0
188.0,24.0,2.0
134.0,299.0,1.0
5.0,190.0,0.0
30.0,46.0,0.0
278.0,26.0,2.0
228.0,8.0,0.0
296.0,12.0,1.0
182.0,256.0,2.0
82.0,230.0,2.0
88.0,33.0,2.0
274.0,178.0,2.0
5.0,278.0,0.0
243.0,152.0,2.0
5.0,85.0,0.0
17.0,200.0,2.0
38.0,32.0,0.0
192.0,122.0,2.0
288.0,84.0,2.0
6.0,281.0,1.0
299.0,271.0,1.0
201.0,134.0,2.0
236.0,272.0,2.0
182.0,254.0,1.0
294.0,280.0,1.0
95.0,205.0,0.0
169.0,3.0,2.0
17.0,102.0,0.0
55.0,16.0,0.0
72.0,283.0,2.0
91.0,166.0,2.0
187.0,210.0,1.0
292.0,164.0,1.0
259.0,269.0,1.0
292.0,239.0,2.0
228.0,203.0,1.0
234.0,174.0,2.0
180.0,213.0,2.0
223.0,219.0,2.0
203.0,45.0,1.0
78.0,154.0,1.0
238.0,106.0,1.0
284.0,187.0,2.0
95.0,168.0,1.0
168.0,241.0,2.0
179.0,292.0,2.0
299.0,24.0,1.0
244.0,280.0,1.0
216.0,95.0,2.0
260.0,90.0,2.0
250.0,23.0,1.0
60.0,174.0,2.0
48.0,238.0,1.0
40.0,47.0,0.0
15.0,15.0,0.0
89.0,96.0,1.0
67.0,234.0,1.0
252.0,247.0,1.0
271.0,69.0,2.0
221.0,81.0,1.0
253.0,290.0,2.0
10.0,18.0,0.0
99.0,41.0,0.0
275.0,244.0,2.0
73.0,186.0,2.0
276.0,272.0,2.0
291.0,182.0,1.0
51.0,202.0,0.0
283.0,70.0,1.0
147.0,262.0,2.0
236.0,1.0,0.0
189.0,7.0,2.0
234.0,265.0,1.0
51.0,176.0,2.0
101.0,248.0,1.0
231.0,214.0,1.0
258.0,221.0,1.0
266.0,65.0,1.0
223.0,135.0,2.0
210.0,277.0,2.0
271.0,299.0,1.0
244.0,112.0,2.0
226.0,55.0,0.0
127.0,55.0,0.0
258.0,217.0,2.0
168.0,109.0,1.0
296.0,256.0,2.0
28.0,174.0,1.0
154.0,103.0,1.0
254.0,208.0,2.0
82.0,33.0,0.0
119.0,0.0,1.0
210.0,198.0,1.0
206.0,153.0,2.0
90.0,75.0,0.0
254.0,172.0,2.0
105.0,191.0,2.0
260.0,247.0,2.0
35.0,283.0,1.0
242.0,130.0,2.0
149.0,253.0,1.0
248.0,100.0,2.0
48.0,90.0,0.0
181.0,40.0,2.0
26.0,52.0,2.0
215.0,296.0,2.0
130.0,220.0,1.0
285.0,245.0,1.0
4.0,259.0,2.0
18.0,94.0,0.0
234.0,172.0,2.0
16.0,162.0,0.0
104.0,62.0,1.0
20.0,179.0,0.0
213.0,218.0,2.0
211.0,122.0,1.0
21.0,281.0,1.0
86.0,109.0,0.0
23.0,209.0,0.0
51.0,85.0,0.0
34.0,77.0,2.0
38.0,9.0,0.0
43.0,208.0,1.0
156.0,142.0,2.0
91.0,282.0,1.0
22.0,148.0,0.0
188.0,64.0,0.0
73.0,265.0,2.0
265.0,173.0,2.0
289.0,117.0,1.0
70.0,33.0,2.0
144.0,228.0,1.0
244.0,124.0,1.0
10.0,252.0,2.0
124.0,260.0,2.0
233.0,101.0,2.0
92.0,216.0,2.0
17.0,259.0,2.0
70.0,139.0,2.0
260.0,224.0,1.0
278.0,159.0,2.0
113.0,13.0,2.0
280.0,244.0,1.0
38.0,271.0,2.0
126.0,247.0,2.0
226.0,102.0,2.0
46.0,24.0,0.0
164.0,121.0,0.0
189.0,17.0,2.0
155.0,24.0,0.0
40.0,182.0,1.0
284.0,273.0,1.0
188.0,10.0,0.0
139.0,271.0,2.0
215.0,169.0,1.0
58.0,4.0,0.0
130.0,243.0,1.0
68.0,5.0,0.0
136.0,148.0,1.0
40.0,111.0,0.0
287.0,230.0,1.0
245.0,221.0,1.0
24.0,15.0,0.0
217.0,223.0,2.0
297.0,259.0,1.0
36.0,98.0,1.0
140.0,81.0,2.0
163.0,32.0,0.0
118.0,236.0,1.0
91.0,97.0,2.0
79.0,18.0,0.0
245.0,190.0,2.0
61.0,293.0,2.0
182.0,261.0,2.0
280.0,45.0,2.0
119.0,278.0,2.0
77.0,161.0,2.0
68.0,1.0,0.0
132.0,178.0,2.0
126.0,200.0,2.0
238.0,113.0,2.0
285.0,73.0,2.0
232.0,84.0,1.0
76.0,4.0,0.0
26.0,284.0,1.0
174.0,201.0,2.0
48.0,217.0,2.0
277.0,111.0,2.0
297.0,43.0,2.0
94.0,155.0,2.0
200.0,47.0,0.0
145.0,298.0,2.0
299.0,293.0,1.0
183.0,191.0,2.0
291.0,113.0,2.0
298.0,233.0,2.0
174.0,295.0,2.0
91.0,246.0,2.0
27.0,2.0,0.0
295.0,281.0,2.0
253.0,263.0,1.0
85.0,298.0,2.0
134.0,216.0,2.0
253.0,293.0,2.0
99.0,188.0,1.0
99.0,185.0,2.0
62.0,81.0,0.0
159.0,223.0,2.0
286.0,281.0,1.0
38.0,6.0,0.0
275.0,272.0,2.0
147.0,273.0,1.0
0.0,35.0,2.0
25.0,9.0,0.0
286.0,289.0,1.0
191.0,294.0,1.0
232.0,238.0,1.0
199.0,111.0,2.0
218.0,114.0,2.0
116.0,19.0,0.0
14.0,295.0,2.0
213.0,0.0,1.0
244.0,165.0,2.0
48.0,225.0,2.0
263.0,62.0,2.0
219.0,87.0,2.0
119.0,294.0,1.0
178.0,166.0,2.0
98.0,126.0,1.0
15.0,196.0,2.0
155.0,112.0,1.0
171.0,98.0,2.0
266.0,82.0,2.0
87.0,264.0,2.0
135.0,199.0,2.0
24.0,150.0,0.0
201.0,156.0,1.0
72.0,218.0,2.0
17.0,58.0,0.0
97.0,297.0,1.0
179.0,96.0,2.0
168.0,97.0,1.0
199.0,259.0,2.0
295.0,149.0,2.0
53.0,283.0,2.0
75.0,108.0,0.0
169.0,175.0,1.0
179.0,118.0,0.0
264.0,84.0,1.0
256.0,134.0,1.0
130.0,89.0,1.0
272.0,222.0,2.0
272.0,92.0,2.0
128.0,47.0,0.0
208.0,106.0,2.0
267.0,197.0,2.0
271.0,214.0,2.0
83.0,208.0,2.0
167.0,182.0,1.0
78.0,214.0,1.0
128.0,27.0,0.0
223.0,220.0,2.0
153.0,43.0,0.0
151.0,185.0,2.0
281.0,189.0,1.0
44.0,205.0,2.0
126.0,194.0,2.0
272.0,144.0,2.0
116.0,160.0,1.0
147.0,235.0,1.0
137.0,290.0,2.0
119.0,260.0,2.0
229.0,189.0,1.0
153.0,107.0,2.0
233.0,35.0,2.0
231.0,43.0,2.0
71.0,54.0,0.0
7.0,230.0,2.0
261.0,169.0,2.0
143.0,257.0,1.0
221.0,110.0,2.0
280.0,100.0,1.0
73.0,73.0,0.0
11.0,43.0,0.0
144.0,241.0,2.0
299.0,65.0,2.0
123.0,107.0,2.0
221.0,241.0,2.0
65.0,49.0,2.0
282.0,190.0,2.0
29.0,193.0,0.0
99.0,154.0,1.0
152.0,285.0,2.0
287.0,118.0,1.0
47.0,247.0,2.0
201.0,243.0,2.0
49.0,158.0,2.0
51.0,200.0,0.0
116.0,45.0,0.0
281.0,34.0,2.0
217.0,141.0,2.0
90.0,167.0,0.0
133.0,135.0,2.0
75.0,228.0,2.0
84.0,279.0,2.0
180.0,167.0,2.0
221.0,221.0,1.0
188.0,147.0,1.0
168.0,19.0,1.0
114.0,121.0,1.0
192.0,219.0,2.0
229.0,90.0,2.0
98.0,263.0,2.0
65.0,136.0,1.0
273.0,273.0,1.0
195.0,183.0,2.0
49.0,154.0,2.0
50.0,10.0,0.0
125.0,71.0,0.0
139.0,150.0,0.0
294.0,255.0,1.0
268.0,168.0,2.0
188.0,265.0,2.0
119.0,152.0,2.0
131.0,94.0,1.0
276.0,273.0,1.0
82.0,289.0,2.0
76.0,102.0,0.0
38.0,133.0,2.0
272.0,149.0,2.0
246.0,256.0,2.0
7.0,228.0,2.0
131.0,233.0,2.0
199.0,143.0,1.0
71.0,83.0,0.0
156.0,164.0,2.0
209.0,214.0,2.0
269.0,7.0,2.0
278.0,25.0,2.0
0.0,176.0,1.0
110.0,196.0,2.0
288.0,217.0,1.0
182.0,110.0,1.0
132.0,99.0,1.0
246.0,286.0,2.0
93.0,282.0,2.0
85.0,130.0,2.0
154.0,224.0,1.0
257.0,84.0,1.0
217.0,147.0,1.0
220.0,104.0,2.0
129.0,210.0,2.0
204.0,148.0,1.0
9.0,27.0,0.0
234.0,274.0,2.0
166.0,202.0,2.0
21.0,164.0,1.0
10.0,85.0,0.0
140.0,127.0,2.0
108.0,216.0,2.0
233.0,174.0,1.0
294.0,51.0,1.0
166.0,42.0,2.0
264.0,211.0,2.0
80.0,19.0,0.0
60.0,166.0,2.0
229.0,279.0,1.0
225.0,289.0,2.0
278.0,100.0,2.0
135.0,180.0,2.0
256.0,10.0,2.0
119.0,290.0,2.0
47.0,8.0,0.0
235.0,243.0,2.0
227.0,281.0,2.0
104.0,90.0,2.0
131.0,259.0,1.0
51.0,87.0,0.0
149.0,159.0,2.0
168.0,211.0,2.0
113.0,178.0,2.0
89.0,245.0,1.0
274.0,98.0,1.0
205.0,83.0,2.0
79.0,3.0,0.0
226.0,156.0,1.0
248.0,168.0,2.0
51.0,146.0,2.0
68.0,89.0,2.0
2.0,40.0,0.0
111.0,211.0,2.0
45.0,111.0,0.0
128.0,174.0,2.0
23.0,15.0,0.0
125.0,69.0,0.0
111.0,259.0,1.0
129.0,234.0,2.0
203.0,198.0,1.0
43.0,295.0,1.0
103.0,2.0,2.0
78.0,273.0,1.0
58.0,55.0,0.0
73.0,100.0,0.0
260.0,145.0,2.0
290.0,133.0,1.0
294.0,31.0,2.0
248.0,43.0,0.0
68.0,214.0,2.0
207.0,101.0,1.0
201.0,120.0,2.0
214.0,44.0,1.0
14.0,275.0,2.0
72.0,276.0,2.0
169.0,272.0,1.0
145.0,174.0,2.0
56.0,262.0,2.0
221.0,191.0,2.0
249.0,83.0,1.0
110.0,48.0,0.0
259.0,273.0,2.0
55.0,114.0,0.0
76.0,172.0,2.0
181.0,286.0,1.0
252.0,137.0,1.0
210.0,4.0,2.0
215.0,121.0,1.0
117.0,291.0,2.0
62.0,44.0,0.0
44.0,73.0,0.0
263.0,273.0,1.0
244.0,71.0,2.0
203.0,20.0,1.0
47.0,107.0,0.0
70.0,152.0,1.0
262.0,159.0,2.0
55.0,153.0,2.0
241.0,155.0,2.0
44.0,68.0,0.0
262.0,143.0,2.0
140.0,113.0,1.0
186.0,226.0,2.0
186.0,42.0,1.0
278.0,224.0,2.0
247.0,140.0,1.0
199.0,137.0,2.0
175.0,176.0,1.0
35.0,241.0,2.0
2.0,6.0,0.0
145.0,168.0,2.0
105.0,6.0,2.0
95.0,294.0,2.0
30.0,258.0,2.0
229.0,158.0,2.0
158.0,243.0,1.0
162.0,38.0,2.0
196.0,190.0,2.0
297.0,266.0,2.0
294.0,30.0,2.0
152.0,299.0,2.0
156.0,298.0,2.0
73.0,187.0,2.0
195.0,280.0,1.0
168.0,250.0,1.0
27.0,189.0,1.0
26.0,99.0,2.0
160.0,237.0,1.0
270.0,168.0,2.0
2.0,148.0,1.0
203.0,37.0,2.0
183.0,127.0,1.0
123.0,49.0,1.0
68.0,169.0,2.0
258.0,18.0,2.0
86.0,33.0,0.0
143.0,194.0,2.0
52.0,227.0,2.0
6.0,270.0,2.0
179.0,11.0,0.0
160.0,37.0,0.0
120.0,243.0,2.0
110.0,255.0,2.0
282.0,252.0,2.0
247.0,164.0,2.0
13.0,280.0,1.0
268.0,95.0,2.0
199.0,157.0,2.0
7.0,254.0,1.0
286.0,80.0,1.0
242.0,115.0,2.0
177.0,272.0,2.0
75.0,118.0,0.0
215.0,116.0,2.0
47.0,33.0,0.0
241.0,182.0,2.0
281.0,112.0,1.0
87.0,282.0,2.0
193.0,144.0,2.0
189.0,21.0,1.0
240.0,31.0,0.0
158.0,286.0,2.0
21.0,270.0,2.0
281.0,262.0,2.0
175.0,25.0,1.0
239.0,232.0,2.0
128.0,36.0,0.0
37.0,51.0,0.0
186.0,287.0,1.0
96.0,20.0,0.0
171.0,168.0,1.0
56.0,55.0,2.0
258.0,46.0,2.0
102.0,3.0,0.0
154.0,286.0,2.0
118.0,151.0,0.0
140.0,208.0,1.0
156.0,293.0,1.0
192.0,126.0,1.0
0.0,237.0,2.0
61.0,34.0,0.0
128.0,137.0,2.0
143.0,232.0,2.0
106.0,257.0,2.0
90.0,273.0,1.0
125.0,146.0,0.0
15.0,205.0,2.0
184.0,248.0,2.0
291.0,283.0,2.0
95.0,268.0,2.0
164.0,140.0,1.0
103.0,160.0,0.0
11.0,110.0,0.0
107.0,195.0,1.0
12.0,33.0,0.0
283.0,288.0,2.0
59.0,101.0,0.0
216.0,71.0,1.0
281.0,191.0,2.0
157.0,157.0,1.0
47.0,296.0,1.0
161.0,280.0,1.0
110.0,267.0,2.0
129.0,230.0,2.0
238.0,255.0,1.0
175.0,223.0,1.0
169.0,263.0,2.0
102.0,48.0,0.0
130.0,131.0,2.0
145.0,208.0,1.0
46.0,154.0,2.0
142.0,219.0,2.0
35.0,128.0,2.0
51.0,292.0,2.0
220.0,35.0,1.0
280.0,26.0,2.0
262.0,210.0,1.0
171.0,47.0,0.0
81.0,277.0,2.0
32.0,8.0,0.0
243.0,274.0,2.0
24.0,192.0,0.0
240.0,11.0,2.0
55.0,24.0,0.0
187.0,217.0,2.0
72.0,34.0,0.0
213.0,147.0,1.0
298.0,21.0,1.0
143.0,259.0,1.0
143.0,151.0,2.0
77.0,293.0,1.0
214.0,64.0,1.0
203.0,17.0,2.0
267.0,252.0,2.0
170.0,110.0,0.0
184.0,180.0,2.0
113.0,198.0,2.0
143.0,242.0,2.0
224.0,206.0,1.0
200.0,203.0,2.0
286.0,34.0,1.0
76.0,115.0,0.0
167.0,282.0,2.0
70.0,282.0,1.0
120.0,82.0,2.0
175.0,170.0,1.0
74.0,159.0,2.0
24.0,44.0,0.0
284.0,63.0,1.0
208.0,207.0,1.0
40.0,23.0,0.0
112.0,91.0,1.0
179.0,188.0,2.0
58.0,287.0,1.0
100.0,192.0,1.0
234.0,230.0,2.0
69.0,288.0,1.0
34.0,163.0,2.0
161.0,84.0,1.0
182.0,148.0,1.0
117.0,123.0,1.0
91.0,239.0,1.0
65.0,70.0,2.0
38.0,20.0,0.0
189.0,291.0,2.0
283.0,245.0,2.0
135.0,232.0,2.0
103.0,170.0,2.0
26.0,270.0,2.0
74.0,257.0,2.0
264.0,133.0,2.0
219.0,19.0,1.0
105.0,220.0,1.0
57.0,191.0,0.0
100.0,278.0,2.0
127.0,262.0,2.0
94.0,266.0,1.0
236.0,262.0,2.0
282.0,277.0,2.0
203.0,150.0,2.0
36.0,30.0,0.0
194.0,207.0,2.0
96.0,23.0,0.0
66.0,68.0,0.0
263.0,37.0,0.0
0.0,257.0,1.0
292.0,73.0,1.0
119.0,123.0,2.0
173.0,244.0,1.0
72.0,22.0,0.0
1.0,286.0,2.0
55.0,43.0,0.0
200.0,57.0,0.0
237.0,12.0,2.0
245.0,185.0,1.0
299.0,241.0,2.0
30.0,187.0,2.0
74.0,143.0,2.0
216.0,51.0,0.0
76.0,16.0,0.0
153.0,161.0,1.0
297.0,260.0,2.0
98.0,224.0,1.0
98.0,117.0,1.0
125.0,290.0,2.0
94.0,156.0,1.0
99.0,214.0,2.0
72.0,20.0,0.0
298.0,168.0,2.0
77.0,57.0,1.0
99.0,147.0,2.0
61.0,161.0,2.0
147.0,92.0,2.0
297.0,290.0,2.0
154.0,109.0,2.0
100.0,83.0,0.0
287.0,210.0,1.0
203.0,253.0,1.0
248.0,84.0,1.0
175.0,119.0,1.0
292.0,266.0,1.0
118.0,266.0,1.0
269.0,281.0,2.0
10.0,121.0,0.0
217.0,129.0,1.0
141.0,132.0,0.0
36.0,94.0,2.0
245.0,284.0,2.0
112.0,269.0,2.0
244.0,215.0,2.0
82.0,156.0,1.0
233.0,196.0,2.0
179.0,274.0,2.0
161.0,105.0,2.0
201.0,155.0,2.0
72.0,143.0,2.0
190.0,109.0,2.0
295.0,115.0,2.0
159.0,122.0,2.0
115.0,172.0,1.0
91.0,215.0,2.0
254.0,52.0,2.0
170.0,68.0,2.0
68.0,296.0,2.0
129.0,208.0,1.0
4.0,237.0,2.0
266.0,99.0,1.0
266.0,274.0,2.0
200.0,105.0,1.0
291.0,45.0,1.0
1.0,152.0,0.0
247.0,72.0,2.0
269.0,161.0,2.0
116.0,259.0,1.0
159.0,297.0,2.0
177.0,119.0,1.0
59.0,296.0,1.0
20.0,195.0,1.0
29.0,269.0,2.0
234.0,53.0,2.0
142.0,295.0,2.0
128.0,262.0,2.0
211.0,112.0,1.0
53.0,34.0,0.0
40.0,16.0,0.0
82.0,129.0,2.0
134.0,280.0,1.0
296.0,88.0,2.0
108.0,221.0,1.0
69.0,8.0,0.0
247.0,250.0,2.0
77.0,35.0,1.0
174.0,114.0,2.0
164.0,120.0,2.0
27.0,12.0,0.0
182.0,95.0,2.0
183.0,287.0,2.0
133.0,209.0,1.0
50.0,156.0,1.0
32.0,230.0,2.0
76.0,143.0,2.0
169.0,278.0,2.0
91.0,98.0,1.0
125.0,266.0,2.0
144.0,31.0,2.0
16.0,33.0,0.0
136.0,222.0,2.0
236.0,287.0,1.0
49.0,226.0,2.0
32.0,285.0,2.0
10.0,17.0,0.0
151.0,208.0,1.0
85.0,15.0,0.0
216.0,24.0,2.0
193.0,143.0,1.0
185.0,29.0,2.0
203.0,230.0,1.0
38.0,193.0,2.0
99.0,263.0,2.0
90.0,9.0,0.0
260.0,115.0,1.0
251.0,162.0,2.0
182.0,30.0,2.0
228.0,235.0,2.0
155.0,205.0,1.0
169.0,74.0,2.0
140.0,91.0,1.0
153.0,208.0,2.0
175.0,227.0,1.0
141.0,118.0,2.0
291.0,191.0,2.0
82.0,235.0,1.0
131.0,270.0,1.0
274.0,277.0,2.0
134.0,219.0,2.0
154.0,180.0,2.0
298.0,248.0,2.0
222.0,194.0,2.0
79.0,137.0,1.0
123.0,145.0,0.0
40.0,5.0,0.0
194.0,119.0,2.0
223.0,284.0,2.0
143.0,115.0,2.0
182.0,94.0,2.0
186.0,148.0,1.0
178.0,232.0,2.0
223.0,102.0,2.0
206.0,97.0,2.0
121.0,296.0,2.0
219.0,134.0,2.0
232.0,140.0,1.0
221.0,258.0,1.0
57.0,81.0,0.0
129.0,90.0,2.0
147.0,296.0,1.0
13.0,295.0,2.0
203.0,135.0,2.0
246.0,233.0,1.0
253.0,148.0,1.0
88.0,291.0,2.0
89.0,0.0,2.0
268.0,193.0,1.0
250.0,201.0,2.0
89.0,239.0,2.0
133.0,288.0,1.0
74.0,241.0,2.0
24.0,88.0,2.0
29.0,238.0,2.0
296.0,226.0,2.0
240.0,223.0,2.0
61.0,44.0,2.0
104.0,140.0,2.0
189.0,24.0,1.0
268.0,139.0,2.0
80.0,293.0,2.0
183.0,170.0,1.0
273.0,136.0,1.0
237.0,241.0,1.0
186.0,278.0,1.0
289.0,212.0,2.0
161.0,172.0,2.0
156.0,0.0,2.0
247.0,195.0,1.0
76.0,65.0,2.0
227.0,104.0,1.0
295.0,205.0,2.0
243.0,96.0,2.0
19.0,181.0,0.0
112.0,29.0,2.0
22.0,45.0,0.0
4.0,157.0,0.0
187.0,10.0,2.0
289.0,189.0,1.0
19.0,172.0,0.0
36.0,90.0,0.0
143.0,264.0,1.0
245.0,93.0,1.0
84.0,287.0,1.0
284.0,116.0,2.0
114.0,75.0,0.0
138.0,3.0,0.0
286.0,97.0,2.0
272.0,118.0,1.0
73.0,115.0,2.0
142.0,259.0,2.0
108.0,17.0,0.0
161.0,174.0,2.0
207.0,181.0,1.0
286.0,265.0,2.0
248.0,299.0,2.0
254.0,154.0,1.0
2.0,144.0,0.0
264.0,265.0,2.0
85.0,283.0,2.0
256.0,182.0,2.0
88.0,259.0,2.0
62.0,237.0,1.0
169.0,264.0,2.0
112.0,228.0,2.0
123.0,41.0,0.0
238.0,82.0,2.0
225.0,145.0,2.0
151.0,193.0,2.0
115.0,26.0,2.0
122.0,264.0,2.0
178.0,213.0,2.0
27.0,89.0,0.0
172.0,93.0,2.0
292.0,18.0,2.0
100.0,244.0,2.0
29.0,171.0,0.0
10.0,173.0,0.0
127.0,63.0,2.0
84.0,80.0,2.0
2.0,12.0,0.0
260.0,59.0,1.0
66.0,259.0,1.0
160.0,136.0,0.0
74.0,279.0,2.0
117.0,86.0,2.0
154.0,159.0,1.0
85.0,119.0,1.0
288.0,287.0,2.0
252.0,121.0,2.0
33.0,108.0,0.0
22.0,10.0,0.0
185.0,251.0,2.0
178.0,189.0,1.0
91.0,85.0,1.0
59.0,104.0,2.0
74.0,193.0,0.0
42.0,243.0,1.0
57.0,251.0,1.0
231.0,29.0,1.0
144.0,93.0,2.0
247.0,278.0,1.0
228.0,77.0,1.0
55.0,58.0,0.0
227.0,246.0,2.0
37.0,54.0,0.0
0.0,264.0,2.0
25.0,170.0,0.0
53.0,72.0,0.0
187.0,26.0,2.0
255.0,249.0,2.0
45.0,282.0,2.0
140.0,191.0,2.0
46.0,150.0,0.0
228.0,279.0,2.0
194.0,166.0,2.0
262.0,294.0,2.0
251.0,142.0,2.0
113.0,76.0,0.0
222.0,282.0,1.0
68.0,192.0,2.0
147.0,70.0,1.0
230.0,126.0,2.0
136.0,98.0,2.0
218.0,173.0,2.0
193.0,54.0,2.0
79.0,76.0,2.0
27.0,295.0,2.0
189.0,128.0,1.0
154.0,126.0,1.0
206.0,90.0,2.0
147.0,88.0,1.0
171.0,130.0,2.0
176.0,278.0,2.0
135.0,237.0,2.0
265.0,273.0,1.0
170.0,90.0,0.0
90.0,262.0,2.0
64.0,226.0,2.0
92.0,96.0,0.0
296.0,75.0,2.0
264.0,239.0,2.0
84.0,149.0,2.0
73.0,277.0,2.0
35.0,246.0,2.0
167.0,73.0,2.0
233.0,266.0,1.0
38.0,127.0,0.0
51.0,38.0,0.0
294.0,247.0,2.0
241.0,262.0,2.0
76.0,59.0,0.0
103.0,14.0,2.0
109.0,250.0,2.0
38.0,104.0,2.0
148.0,25.0,0.0
225.0,210.0,2.0
75.0,296.0,2.0
149.0,24.0,0.0
41.0,183.0,2.0
79.0,207.0,1.0
162.0,164.0,2.0
201.0,133.0,1.0
196.0,35.0,2.0
230.0,153.0,2.0
255.0,298.0,2.0
257.0,214.0,2.0
5.0,120.0,0.0
152.0,237.0,2.0
260.0,143.0,1.0
212.0,173.0,1.0
20.0,92.0,0.0
178.0,204.0,2.0
35.0,28.0,1.0
165.0,33.0,0.0
278.0,179.0,2.0
135.0,114.0,1.0
239.0,252.0,1.0
284.0,75.0,2.0
147.0,253.0,2.0
79.0,224.0,1.0
47.0,264.0,2.0
275.0,98.0,1.0
148.0,133.0,2.0
